run_date,kms,cumulative_daily_actual_kms,daily_goal,cumulative_daily_goal,daily_kms_difference,daily_kms_cumulative_difference,week_number,week,weekly_actual_total,weekly_actual_cumulative,percentage_to_total_weekly,weekly_goal_total,weekly_goal_cumulative,percentage_to_total_weekly_goal,day_of_week,day_number,total_kms,diff_actual_vs_total
2018-01-01 00:00:00+00:00,5.57,5.57,2.86,2.86,1.95,-34.47,1,week 1.0,62.89,5.57,0.08856733979965019,40.04,2.86,0.07142857142857142,,1,1056.49,57.32
2018-01-02 00:00:00+00:00,5.77,11.34,2.86,5.71,2.02,-28.7,1,week 1.0,62.89,11.34,0.1803148354269359,40.04,5.72,0.14285714285714285,,2,1056.49,51.55
2018-01-03 00:00:00+00:00,4.95,16.29,2.86,8.57,1.73,-23.75,1,week 1.0,62.89,16.29,0.25902369216091586,40.04,8.58,0.2142857142857143,,3,1056.49,46.6
2018-01-04 00:00:00+00:00,0.75,17.04,2.86,11.43,0.26,-23.0,1,week 1.0,62.89,17.04,0.2709492765145492,40.04,11.44,0.2857142857142857,,4,1056.49,45.85
2018-01-05 00:00:00+00:00,5.65,22.69,2.86,14.29,1.98,-17.349999999999998,1,week 1.0,62.89,22.689999999999998,0.3607886786452536,40.04,14.299999999999999,0.35714285714285715,,5,1056.49,40.2
2018-01-06 00:00:00+00:00,6.02,28.71,2.86,17.14,2.11,-11.329999999999998,1,week 1.0,62.89,28.709999999999997,0.4565113690570837,40.04,17.16,0.4285714285714286,,6,1056.49,34.18000000000001
2018-01-07 00:00:00+00:00,3.91,32.61,2.86,20.0,1.37,-7.43,1,week 1.0,62.89,32.62,0.5186834154873589,40.04,20.02,0.5,,7,1056.49,30.270000000000003
2018-12-31 00:00:00+00:00,0.0,1008.88,2.86,1042.86,0.0,968.84,1,week 1.0,62.89,32.62,0.5186834154873589,40.04,22.88,0.5714285714285714,,8,1056.49,30.270000000000003
2019-01-01 00:00:00+00:00,8.06,1016.94,2.86,1045.71,2.82,976.9000000000001,1,week 1.0,62.89,40.68,0.6468436953410717,40.04,25.74,0.6428571428571428,,9,1056.49,22.21
2019-01-02 00:00:00+00:00,6.45,1023.39,2.86,1048.57,2.26,983.35,1,week 1.0,62.89,47.13,0.7494037207823183,40.04,28.599999999999998,0.7142857142857143,,10,1056.49,15.759999999999998
2019-01-03 00:00:00+00:00,0.33,1023.72,2.86,1051.43,0.11,983.6800000000001,1,week 1.0,62.89,47.46,0.754650977897917,40.04,31.459999999999997,0.7857142857142857,,11,1056.49,15.43
2019-01-04 00:00:00+00:00,5.74,1029.47,2.86,1054.29,2.01,989.4300000000001,1,week 1.0,62.89,53.2,0.8459214501510575,40.04,34.32,0.8571428571428572,,12,1056.49,9.689999999999998
2019-01-05 00:00:00+00:00,6.44,1035.91,2.86,1057.14,2.26,995.8700000000001,1,week 1.0,62.89,59.64,0.9483224678009222,40.04,37.18,0.9285714285714286,,13,1056.49,3.25
2019-01-06 00:00:00+00:00,3.25,1039.16,2.86,1060.0,1.14,999.1200000000001,1,week 1.0,62.89,62.89,1.0,40.04,40.04,1.0,,14,1056.49,0.0
2018-01-08 00:00:00+00:00,3.51,36.12,2.86,22.86,1.23,-3.9200000000000017,2,week 2.0,45.300000000000004,3.51,0.07748344370860925,40.04,2.86,0.07142857142857142,,15,1056.49,41.790000000000006
2018-01-09 00:00:00+00:00,0.41,36.53,2.86,25.71,0.14,-3.509999999999998,2,week 2.0,45.300000000000004,3.92,0.08653421633554083,40.04,5.72,0.14285714285714285,,16,1056.49,41.38
2018-01-10 00:00:00+00:00,11.37,47.9,2.86,28.57,3.98,7.859999999999999,2,week 2.0,45.300000000000004,15.29,0.3375275938189845,40.04,8.58,0.2142857142857143,,17,1056.49,30.010000000000005
2018-01-11 00:00:00+00:00,5.32,53.22,2.86,31.43,1.86,13.18,2,week 2.0,45.300000000000004,20.61,0.45496688741721847,40.04,11.44,0.2857142857142857,,18,1056.49,24.690000000000005
2018-01-12 00:00:00+00:00,7.43,60.66,2.86,34.29,2.6,20.619999999999997,2,week 2.0,45.300000000000004,28.04,0.6189845474613686,40.04,14.299999999999999,0.35714285714285715,,19,1056.49,17.260000000000005
2018-01-13 00:00:00+00:00,2.01,62.67,2.86,37.14,0.7,22.630000000000003,2,week 2.0,45.300000000000004,30.049999999999997,0.6633554083885208,40.04,17.16,0.4285714285714286,,20,1056.49,15.250000000000007
2018-01-14 00:00:00+00:00,3.82,66.48,2.86,40.0,1.34,26.440000000000005,2,week 2.0,45.300000000000004,33.87,0.7476821192052979,40.04,20.02,0.5,,21,1056.49,11.430000000000007
2019-01-07 00:00:00+00:00,6.44,1045.6,2.86,1062.86,2.25,1005.56,2,week 2.0,45.300000000000004,40.309999999999995,0.8898454746136863,40.04,22.88,0.5714285714285714,,22,1056.49,4.990000000000009
2019-01-08 00:00:00+00:00,0.82,1046.42,2.86,1065.71,0.29,1006.3800000000001,2,week 2.0,45.300000000000004,41.129999999999995,0.9079470198675494,40.04,25.74,0.6428571428571428,,23,1056.49,4.170000000000009
2019-01-09 00:00:00+00:00,0.0,1046.42,2.86,1068.57,0.0,1006.3800000000001,2,week 2.0,45.300000000000004,41.129999999999995,0.9079470198675494,40.04,28.599999999999998,0.7142857142857143,,24,1056.49,4.170000000000009
2019-01-10 00:00:00+00:00,0.0,1046.42,2.86,1071.43,0.0,1006.3800000000001,2,week 2.0,45.300000000000004,41.129999999999995,0.9079470198675494,40.04,31.459999999999997,0.7857142857142857,,25,1056.49,4.170000000000009
2019-01-11 00:00:00+00:00,1.67,1048.09,2.86,1074.29,0.58,1008.05,2,week 2.0,45.300000000000004,42.8,0.9448123620309049,40.04,34.32,0.8571428571428572,,26,1056.49,2.500000000000007
2019-01-12 00:00:00+00:00,0.42,1048.51,2.86,1077.14,0.15,1008.47,2,week 2.0,45.300000000000004,43.22,0.9540838852097129,40.04,37.18,0.9285714285714286,,27,1056.49,2.0800000000000054
2019-01-13 00:00:00+00:00,2.08,1050.59,2.86,1080.0,0.73,1010.55,2,week 2.0,45.300000000000004,45.3,0.9999999999999999,40.04,40.04,1.0,,28,1056.49,7.105427357601002e-15
2018-01-15 00:00:00+00:00,8.57,75.05,2.86,42.86,3.0,46.45,3,week 3.0,43.38,8.57,0.19755647763946518,28.599999999999998,2.86,0.1,,29,1056.49,34.81
2018-01-16 00:00:00+00:00,0.56,75.61,2.86,45.71,0.2,47.010000000000005,3,week 3.0,43.38,9.13,0.21046565237436607,28.599999999999998,5.72,0.2,,30,1056.49,34.25
2018-01-17 00:00:00+00:00,6.27,81.88,2.86,48.57,2.2,53.28,3,week 3.0,43.38,15.4,0.35500230520977405,28.599999999999998,8.58,0.30000000000000004,,31,1056.49,27.980000000000004
2018-01-18 00:00:00+00:00,2.31,84.19,2.86,51.43,0.81,55.59,3,week 3.0,43.38,17.71,0.4082526509912402,28.599999999999998,11.44,0.4,,32,1056.49,25.67
2018-01-19 00:00:00+00:00,8.84,93.03,2.86,54.29,3.09,64.43,3,week 3.0,43.38,26.55,0.6120331950207468,28.599999999999998,14.299999999999999,0.5,,33,1056.49,16.830000000000002
2018-01-20 00:00:00+00:00,8.47,101.5,2.86,57.14,2.96,72.9,3,week 3.0,43.38,35.02,0.8072844628861227,28.599999999999998,17.16,0.6000000000000001,,34,1056.49,8.36
2018-01-21 00:00:00+00:00,2.5,104.0,2.86,60.0,0.87,75.4,3,week 3.0,43.38,37.52,0.8649147072383587,28.599999999999998,20.02,0.7000000000000001,,35,1056.49,5.859999999999999
2019-01-14 00:00:00+00:00,3.45,1054.04,2.86,1082.86,1.21,1025.44,3,week 3.0,43.38,40.970000000000006,0.9444444444444445,28.599999999999998,22.88,0.8,,36,1056.49,2.4099999999999966
2019-01-15 00:00:00+00:00,0.27,1054.31,2.86,1085.71,0.09,1025.71,3,week 3.0,43.38,41.24000000000001,0.9506685108344861,28.599999999999998,25.74,0.9,,37,1056.49,2.1399999999999935
2019-01-16 00:00:00+00:00,2.14,1056.45,2.86,1088.57,0.75,1027.8500000000001,3,week 3.0,43.38,43.38000000000001,1.0000000000000002,28.599999999999998,28.599999999999998,1.0,,38,1056.49,-7.105427357601002e-15
2018-01-22 00:00:00+00:00,6.74,110.74,2.86,62.86,2.36,90.72,4,week 4.0,25.929999999999996,6.74,0.25993058233706134,20.02,2.86,0.14285714285714285,Mon,39,1056.49,19.189999999999998
2018-01-23 00:00:00+00:00,0.6,111.33,2.86,65.71,0.21,91.31,4,week 4.0,25.929999999999996,7.34,0.28306980331662174,20.02,5.72,0.2857142857142857,Tue,40,1056.49,18.589999999999996
2018-01-24 00:00:00+00:00,4.97,116.3,2.86,68.57,1.74,96.28,4,week 4.0,25.929999999999996,12.309999999999999,0.47473968376397996,20.02,8.58,0.4285714285714286,Wed,41,1056.49,13.619999999999997
2018-01-25 00:00:00+00:00,0.62,116.92,2.86,71.43,0.22,96.9,4,week 4.0,25.929999999999996,12.929999999999998,0.49865021210952565,20.02,11.44,0.5714285714285714,Thu,42,1056.49,12.999999999999998
2018-01-26 00:00:00+00:00,8.92,125.84,2.86,74.29,3.12,105.82000000000001,4,week 4.0,25.929999999999996,21.849999999999998,0.8426532973389896,20.02,14.299999999999999,0.7142857142857143,Fri,43,1056.49,4.079999999999998
2018-01-27 00:00:00+00:00,2.47,128.31,2.86,77.14,0.86,108.29,4,week 4.0,25.929999999999996,24.319999999999997,0.9379097570381797,20.02,17.16,0.8571428571428572,Sat,44,1056.49,1.6099999999999994
2018-01-28 00:00:00+00:00,1.61,129.92,2.86,80.0,0.56,109.89999999999999,4,week 4.0,25.929999999999996,25.929999999999996,1.0,20.02,20.02,1.0,Sun,45,1056.49,0.0
2018-01-29 00:00:00+00:00,2.53,132.45,2.86,82.86,0.89,112.42999999999999,5,week 5.0,25.01,2.53,0.10115953618552577,20.02,2.86,0.14285714285714285,Mon,46,1056.49,22.48
2018-01-30 00:00:00+00:00,0.76,133.21,2.86,85.71,0.27,113.19000000000001,5,week 5.0,25.01,3.29,0.13154738104758096,20.02,5.72,0.2857142857142857,Tue,47,1056.49,21.720000000000002
2018-01-31 00:00:00+00:00,6.74,139.95,2.86,88.57,2.36,119.92999999999999,5,week 5.0,25.01,10.030000000000001,0.4010395841663335,20.02,8.58,0.4285714285714286,Wed,48,1056.49,14.98
2018-02-01 00:00:00+00:00,0.71,140.66,2.86,91.43,0.25,120.64,5,week 5.0,25.01,10.740000000000002,0.42942822870851666,20.02,11.44,0.5714285714285714,Thu,49,1056.49,14.27
2018-02-02 00:00:00+00:00,4.07,144.73,2.86,94.29,1.42,124.71,5,week 5.0,25.01,14.810000000000002,0.5921631347461016,20.02,14.299999999999999,0.7142857142857143,Fri,50,1056.49,10.2
2018-02-03 00:00:00+00:00,6.26,150.99,2.86,97.14,2.19,130.97,5,week 5.0,25.01,21.07,0.8424630147940824,20.02,17.16,0.8571428571428572,Sat,51,1056.49,3.9400000000000013
2018-02-04 00:00:00+00:00,3.94,154.94,2.86,100.0,1.38,134.92,5,week 5.0,25.01,25.01,1.0,20.02,20.02,1.0,Sun,52,1056.49,0.0
2018-02-05 00:00:00+00:00,13.76,168.69,2.86,102.86,4.81,148.67,6,week 6.0,33.07,13.76,0.41608708799516175,20.02,2.86,0.14285714285714285,Mon,53,1056.49,19.310000000000002
2018-02-06 00:00:00+00:00,5.33,174.02,2.86,105.71,1.86,154.0,6,week 6.0,33.07,19.09,0.577260356818869,20.02,5.72,0.2857142857142857,Tue,54,1056.49,13.98
2018-02-07 00:00:00+00:00,8.07,182.09,2.86,108.57,2.82,162.07,6,week 6.0,33.07,27.16,0.8212881765951013,20.02,8.58,0.4285714285714286,Wed,55,1056.49,5.91
2018-02-08 00:00:00+00:00,0.27,182.35,2.86,111.43,0.09,162.32999999999998,6,week 6.0,33.07,27.43,0.829452676141518,20.02,11.44,0.5714285714285714,Thu,56,1056.49,5.640000000000001
2018-02-09 00:00:00+00:00,5.64,187.99,2.86,114.29,1.97,167.97,6,week 6.0,33.07,33.07,1.0,20.02,14.299999999999999,0.7142857142857143,Fri,57,1056.49,0.0
2018-02-10 00:00:00+00:00,0.0,187.99,2.86,117.14,0.0,167.97,6,week 6.0,33.07,33.07,1.0,20.02,17.16,0.8571428571428572,Sat,58,1056.49,0.0
